Training start time (UTC): 1970-01-01 02:00:00
IR,RED,Ax,Ay,Az
113242,126800,7336,-3900,-13904
113245,126783,7416,-3956,-13820
113242,126784,7464,-3752,-13724
113236,126780,7400,-3760,-13664
113231,126789,7468,-3784,-13756
113247,126811,7484,-3896,-13592
113239,126821,7336,-3912,-13724
113243,126780,7352,-3828,-13948
113239,126786,7248,-3788,-13880
113248,126779,7288,-3800,-13788
113230,126768,7356,-3896,-14032
113234,126767,7372,-3944,-13712
113231,126767,7428,-3820,-13628
113242,126776,7440,-3804,-13944
113221,126779,7420,-3820,-13860
113235,126766,7264,-3788,-13856
113217,126780,7400,-3740,-13844
113235,126792,7312,-3860,-13916
113243,126771,7400,-3728,-13816
113234,126788,7420,-3828,-13640
113220,126780,7352,-3844,-13908
113220,126789,7372,-3820,-13832
113214,126742,7324,-3896,-13868
113192,126762,7332,-3728,-13696
113188,126740,7448,-3876,-13812
113204,126735,7548,-3812,-13800
113191,126733,7468,-3740,-13776
113178,126735,7336,-3816,-13928
113151,126727,7364,-3732,-13808
113226,126835,7344,-3748,-13824
113223,126833,7420,-3776,-13824
113235,126840,7260,-3720,-13840
113224,126832,7368,-3792,-13816
113273,126821,7420,-3788,-13920
113247,126808,7336,-3900,-13840
113241,126816,7384,-3880,-13676
113235,126828,7272,-3872,-13744
113235,126822,7380,-3820,-13744
113245,126820,7356,-3840,-13900
113206,126803,7460,-3800,-13684
113223,126811,7400,-3828,-13840
113218,126786,7388,-3864,-13836
113217,126792,7432,-3844,-13844
113226,126794,7428,-3880,-13948
113239,126794,7440,-3876,-13836
113228,126796,7400,-3772,-13756
113232,126794,7380,-3840,-13956
113231,126781,7448,-3788,-13772
113227,126775,7364,-3820,-13688
113228,126786,7308,-3800,-13832
113236,126796,7464,-3876,-13780
113222,126768,7308,-3840,-13904
113206,126768,7256,-3832,-13832
113210,126762,7428,-3904,-13808
113215,126757,7492,-3856,-13860
113190,126756,7448,-3868,-13836
113181,126756,7228,-3892,-13768
113184,126743,7248,-3904,-13904
113162,126740,7392,-3844,-13748
113222,126845,7344,-3820,-13828
113227,126849,7464,-3812,-13924
113227,126844,7328,-3840,-13832
113248,126854,7452,-3816,-13744
113266,126851,7488,-3800,-13732
113229,126843,7484,-3720,-13828
113246,126835,7308,-3792,-13748
113225,126853,7352,-3700,-13684
113245,126859,7488,-3744,-13736
113223,126828,7376,-3824,-13920
113231,126826,7400,-3872,-13924
113220,126823,7236,-3812,-13808
113236,126804,7376,-3836,-13736
113235,126822,7380,-3872,-13764
113241,126808,7528,-3828,-13756
113248,126820,7392,-3776,-13748
113231,126816,7388,-3848,-13708
113253,126813,7404,-3820,-13844
113241,126808,7388,-3808,-13784
113252,126799,7580,-3792,-13916
113229,126801,7476,-3812,-13760
113230,126782,7324,-3804,-13796
113231,126792,7280,-3748,-13736
113208,126796,7392,-3824,-13764
113214,126792,7316,-3852,-13776
113198,126771,7336,-3852,-13888
113195,126766,7316,-3772,-13804
113181,126761,7364,-3752,-13780
113178,126773,7328,-3888,-13924
113167,126769,7356,-3816,-13808
113237,126868,7476,-3780,-13800
113252,126880,7312,-3832,-13868
113248,126885,7392,-3768,-13832
113228,126892,7292,-3752,-13868
113257,126875,7352,-3744,-13980
113239,126880,7376,-3752,-13784
113249,126890,7396,-3764,-13716
113228,126888,7344,-3792,-13836
113235,126884,7292,-3960,-13764
113215,126887,7360,-3944,-13660
113238,126855,7424,-3896,-13824
113227,126875,7392,-3764,-13856
113230,126867,7368,-3872,-13720
113234,126863,7336,-3820,-13688
113243,126877,7448,-3860,-13884
113255,126866,7312,-3776,-13708
113251,126871,7332,-3800,-13680
113255,126873,7372,-3712,-13784
113249,126872,7316,-3856,-13772
113238,126871,7300,-3728,-13680
113238,126872,7404,-3740,-13848
113232,126866,7376,-3840,-13904
113222,126855,7436,-3780,-13776
113244,126850,7416,-3816,-13892
113204,126835,7356,-3980,-13872
113212,126838,7460,-3764,-13920
113222,126840,7416,-3860,-13792
113196,126822,7352,-3864,-13708
113186,126857,7332,-3764,-13836
113164,126858,7444,-3780,-13884
113243,126927,7496,-3788,-13884
113254,126962,7316,-3792,-13904
113260,126975,7384,-3884,-13768
113258,126953,7404,-3760,-13844
113252,126945,7332,-3804,-13804
113258,126968,7424,-3780,-13840
113255,126890,7356,-3772,-13688
113252,126907,7396,-3820,-13824
113262,126872,7392,-3800,-13820
113262,126925,7428,-3876,-13928
113261,126911,7340,-3892,-13988
113260,126910,7412,-3820,-13880
113291,126900,7444,-3776,-13760
113281,126876,7432,-3864,-13756
113283,126899,7380,-3748,-13816
113288,126904,7328,-3816,-13904
113283,126920,7444,-3840,-13712
113305,127009,7376,-3824,-13756
113281,126967,7372,-3884,-13704
113286,127000,7388,-3856,-13788
113277,126971,7488,-3912,-13840
113281,127009,7416,-3772,-13780
113272,127033,7420,-3888,-13816
113278,127038,7456,-3704,-13828
113273,127043,7344,-3764,-13844
113272,127032,7400,-3792,-13828
113289,127053,7332,-3712,-13776
113265,127025,7400,-3796,-13796
113293,127064,7396,-3872,-13944
113272,127034,7280,-3820,-13628
113270,127043,7348,-3800,-13656
113281,127032,7296,-3828,-13720
113281,127056,7456,-3892,-13740
113277,127030,7480,-3872,-13700
113271,127015,7472,-3828,-13928
113266,127001,7392,-3860,-13720
113254,126989,7464,-3784,-13920
113270,127006,7356,-3828,-13904
113235,126988,7552,-3748,-13752
113237,126979,7380,-3752,-13692
113238,126916,7408,-3916,-13800
113217,126897,7396,-3892,-13776
113206,126902,7240,-3892,-13660
113210,126882,7368,-3884,-13780
113189,126879,7260,-3712,-13608
113182,126869,7360,-3728,-13696
113194,126881,7456,-3824,-13632
113207,126874,7412,-3800,-13788
113221,126885,7332,-3816,-13728
113220,126890,7344,-3776,-13868
113262,126878,7364,-3812,-13772
113262,126901,7368,-3772,-13860
113314,126905,7468,-3700,-13928
113343,126919,7380,-3928,-13776
113392,126932,7336,-3784,-13744
113425,126903,7372,-3448,-13740
113437,126916,7376,-3660,-13676
113453,126945,7420,-3996,-13784
113470,126926,7332,-3996,-13704
113485,126944,7324,-3924,-13884
113501,126950,7456,-3844,-13772
113490,126941,7344,-3768,-13752
113484,126968,7412,-3812,-13748
113483,126986,7340,-3636,-13748
113470,126988,7372,-3640,-13812
113467,126976,7500,-3820,-13964
113484,126999,7436,-3800,-13820
113451,126997,7408,-3812,-13788
113468,127016,7368,-3740,-13840
113445,127002,7340,-3828,-13868
113459,126991,7352,-3904,-13852
113436,126968,7420,-3772,-13856
113434,126976,7508,-3852,-13824
113436,126980,7484,-3872,-13848
113425,126955,7392,-3796,-13936
113430,126968,7508,-3808,-13748
113434,126945,7420,-3848,-13772
113418,126952,7368,-3820,-13808
113422,126940,7348,-3760,-13828
113419,126943,7500,-3692,-13748
113416,126937,7364,-3724,-13872
113400,126957,7312,-3744,-13760
113416,126920,7492,-3748,-13752
113396,126955,7464,-3692,-13884
113400,126958,7480,-3752,-13800
113387,126948,7388,-3836,-13680
113399,126959,7416,-3880,-13860
113383,126948,7412,-3792,-13824
113379,126948,7404,-3748,-13756
113385,126971,7392,-3752,-13884
113395,126987,7412,-3740,-13864
113373,127002,7460,-3724,-13796
113386,126991,7420,-3760,-13848
113392,126968,7344,-3812,-13948
113389,126953,7316,-3708,-13748
113383,126969,7416,-3788,-13792
113380,126954,7344,-3888,-13808
113364,126939,7440,-3788,-13820
113352,126904,7388,-3824,-13864
113367,126921,7472,-3900,-13692
113358,126908,7352,-3744,-14004
113359,126899,7484,-3720,-13704
113355,126901,7420,-3756,-13800
113359,126898,7440,-3768,-13936
113344,126871,7380,-3600,-13932
113350,126877,7316,-3768,-13920
113338,126867,7300,-3832,-13800
113339,126867,7332,-3804,-13720
113341,126854,7328,-3884,-13724
113341,126843,7308,-3848,-13784
113324,126819,7252,-3848,-13780
113326,126788,7460,-3776,-13828
113299,126765,7432,-3820,-13732
113278,126756,7400,-3892,-13700
113270,126739,7304,-3764,-13840
113257,126695,7444,-3832,-13732
113268,126679,7384,-3676,-13752
113271,126684,7376,-3616,-13592
113249,126704,7308,-3780,-13720
113246,126676,7436,-3824,-13796
113214,126692,7356,-3996,-13952
113270,126683,7324,-3892,-13704
113275,126702,7428,-3892,-13704
113298,126726,7304,-3852,-13820
113288,126724,7312,-3872,-13624
113272,126730,7304,-3700,-13672
113301,126734,7360,-3796,-13896
113315,126769,7384,-3712,-13852
113336,126742,7424,-3828,-13852
113318,126728,7484,-3844,-13784
113348,126737,7428,-3752,-13636
113360,126753,7388,-3740,-13768
113361,126764,7320,-3792,-13668
113368,126757,7352,-3800,-13704
113343,126737,7456,-3852,-13796
113333,126747,7352,-3876,-13724
113319,126751,7444,-3900,-13836
113348,126746,7380,-3832,-13900
113344,126756,7312,-3860,-13900
113324,126762,7412,-3736,-13668
113308,126745,7516,-3832,-13800
113306,126755,7448,-3788,-13836
113325,126748,7376,-3768,-13868
113307,126738,7292,-3760,-13800
113313,126760,7372,-3820,-13900
113305,126743,7364,-3780,-13856
113301,126757,7412,-3876,-13724
113299,126771,7356,-3892,-13844
113306,126812,7392,-3824,-13764
113289,126815,7372,-3884,-13824
113293,126830,7348,-3872,-13928
113314,126823,7456,-3820,-13724
113305,126795,7404,-3760,-13728
113298,126807,7336,-3820,-13704
113292,126786,7392,-3772,-13772
113286,126805,7480,-3732,-13772
113309,126787,7360,-3872,-13928
113310,126775,7340,-3744,-13740
113283,126746,7424,-3860,-13768
113263,126762,7412,-3764,-13776
113295,126780,7376,-3780,-13884
113295,126791,7444,-3760,-13792
113278,126782,7460,-3780,-13772
113289,126766,7400,-3824,-13688
113292,126789,7376,-3728,-13812
113270,126784,7432,-3804,-13712
113275,126772,7228,-3792,-14000
113275,126775,7252,-3728,-13664
113298,126782,7392,-3772,-13772
113282,126778,7404,-3924,-13728
113275,126772,7356,-3724,-13864
113286,126776,7468,-3760,-13656
113289,126770,7440,-3840,-13996
113265,126756,7404,-3864,-13868
113284,126755,7380,-3764,-13840
113247,126737,7336,-3780,-13696
113255,126757,7356,-3696,-13788
113239,126777,7276,-3772,-13948
113225,126769,7300,-3832,-13856
113279,126848,7384,-3700,-13936
113289,126866,7368,-3748,-13720
113295,126872,7440,-3872,-13880
113303,126824,7368,-3820,-13672
113298,126834,7392,-3788,-13760
113301,126835,7340,-3740,-13728
113287,126826,7348,-4016,-13756
113292,126846,7432,-3976,-13844
113296,126805,7500,-3828,-13760
113287,126825,7408,-3844,-13784
113289,126805,7420,-3856,-13788
113273,126800,7388,-3888,-13896
113293,126814,7396,-3760,-13892
113276,126800,7412,-3792,-13684
113271,126798,7432,-3736,-13944
113287,126802,7352,-3780,-13948
113284,126807,7448,-3688,-13816
113286,126800,7408,-3860,-13748
113277,126796,7344,-3828,-13892
113271,126802,7304,-3800,-13836
113262,126796,7396,-3912,-13972
113257,126800,7368,-3808,-13764
113257,126804,7316,-3840,-13792
113251,126788,7460,-3988,-13712
113235,126781,7364,-3884,-13820
113231,126780,7344,-3888,-13724
113244,126767,7360,-3884,-13720
113221,126767,7468,-3752,-13776
113222,126766,7416,-3736,-13856
113233,126766,7444,-3716,-13752
113282,126873,7472,-3820,-14012
113292,126876,7392,-3864,-13900
113286,126875,7240,-3788,-13968
113281,126843,7268,-3840,-13708
113287,126861,7388,-3904,-13708
113278,126847,7276,-3844,-13900
113285,126860,7312,-3912,-13736
113281,126852,7416,-3876,-13852
113273,126823,7436,-3760,-13636
113278,126815,7428,-3820,-13872
113276,126815,7364,-3768,-13836
113276,126808,7352,-3860,-13872
113269,126819,7224,-3836,-13736
113290,126826,7352,-3816,-13756
113284,126837,7388,-3808,-13824
113301,126843,7376,-3776,-13668
113318,126838,7336,-3800,-13872
113308,126847,7420,-3772,-13792
113329,126857,7292,-3820,-13836
113336,126854,7292,-3904,-13844
113350,126860,7316,-3800,-13820
113342,126873,7404,-3720,-13796
113353,126880,7420,-3668,-13844
113360,126888,7372,-3736,-13732
113372,126900,7396,-3792,-13892
113365,126890,7460,-3756,-13708
113364,126881,7400,-3856,-13816
113368,126903,7360,-3852,-13720
113357,126908,7344,-3976,-13792
113347,126930,7460,-3892,-13800
113419,127017,7420,-3832,-13844
113432,127005,7404,-3852,-13740
113424,127045,7460,-3720,-13796
113431,127000,7328,-3760,-13828
113411,127023,7484,-3712,-13680
113419,127018,7340,-3676,-13892
113400,127012,7348,-3760,-13804
113406,127021,7392,-3764,-13664
113426,127012,7436,-3892,-13800
113398,126978,7376,-3852,-13648
113397,126996,7436,-3840,-13664
113412,127002,7308,-3936,-13948
113408,126992,7300,-3868,-13820
113418,126952,7480,-3828,-13732
113399,126971,7496,-3832,-13788
113385,126955,7452,-3672,-13636
113412,126962,7368,-3792,-13788
113385,126935,7484,-3712,-13844
113379,126943,7368,-3720,-13804
113375,126915,7348,-3788,-13816
113362,126912,7248,-3840,-13724
113348,126894,7336,-3800,-13672
113349,126889,7308,-3860,-13928
113325,126874,7360,-3916,-13880
113331,126844,7308,-3868,-13972
113304,126840,7412,-3900,-13648
113285,126807,7384,-3820,-13900
113262,126810,7348,-3764,-13824
113225,126780,7348,-3716,-13832
113199,126783,7428,-3692,-13796
113282,126858,7540,-3708,-13780
113260,126845,7400,-3764,-14028
113284,126837,7428,-3936,-13696
113264,126835,7292,-3808,-13948
113260,126824,7316,-3692,-13708
113262,126804,7384,-3860,-13832
113250,126809,7448,-3852,-13820
113253,126787,7440,-3748,-13604
113233,126768,7320,-3828,-13688
113241,126762,7432,-3908,-14032
113237,126755,7316,-3996,-13780
113221,126754,7336,-3920,-13952
113232,126756,7356,-3816,-13888
113241,126784,7248,-3812,-13632
113218,126774,7328,-3804,-13788
113244,126771,7388,-3860,-13908
113243,126785,7400,-3876,-13884
113241,126793,7384,-3808,-13880
113249,126791,7444,-3944,-13784
113238,126784,7428,-3812,-13940
113253,126784,7404,-4000,-13768
113257,126784,7376,-3828,-13736
113236,126787,7400,-3784,-13808
113219,126775,7420,-3792,-13804
113227,126766,7416,-3832,-13748
113233,126763,7400,-3772,-13792
113192,126731,7360,-3768,-13592
113188,126735,7412,-3840,-13884
113168,126738,7372,-3748,-13824
113162,126772,7400,-3880,-13796
113224,126840,7324,-3844,-13772
113238,126842,7328,-3812,-13736
113249,126842,7440,-3768,-13856
113218,126839,7340,-3804,-13868
113244,126829,7388,-3904,-13780
113231,126832,7484,-3972,-13876
113257,126847,7472,-3904,-13960
113244,126829,7304,-3828,-13880
113253,126833,7336,-3772,-13840
113259,126794,7460,-3788,-13868
113240,126811,7380,-3756,-13856
113250,126813,7320,-3804,-13844
113245,126804,7344,-3852,-13780
113258,126833,7376,-3848,-13744
113232,126812,7448,-3908,-13956
113248,126811,7284,-3896,-13732
113237,126818,7336,-3864,-13772
113228,126809,7416,-3920,-13740
113259,126819,7376,-3908,-13712
113262,126821,7448,-3728,-13648
113237,126809,7384,-3848,-13748
113235,126794,7364,-3788,-13720
113232,126784,7468,-3816,-13868
113226,126792,7272,-3820,-13664
113211,126772,7224,-3680,-13720
113221,126769,7408,-3804,-13744
113218,126768,7384,-3824,-13896
113216,126779,7476,-3828,-13936
113214,126791,7416,-3924,-13772
113297,126893,7272,-3892,-13700
113313,126925,7344,-3884,-13908
113314,126936,7460,-3900,-13960
113343,126967,7380,-3832,-13848
113356,126965,7292,-3904,-13900
113350,126936,7276,-3692,-13672
113357,126972,7336,-3660,-13940
113366,126975,7400,-3860,-13844
113366,126967,7376,-3868,-13836
113350,126950,7392,-3860,-13848
113339,126919,7308,-3728,-13756
113343,126894,7420,-3836,-13624
113336,126903,7384,-3972,-13760
113344,126910,7400,-3836,-13828
113340,126907,7340,-3676,-13712
113333,126925,7360,-3728,-13720
113317,126903,7396,-3796,-13844
113327,126899,7388,-3732,-13844
113326,126902,7256,-3820,-13956
113323,126891,7416,-3780,-13876
113318,126897,7380,-3900,-13632
113318,126884,7456,-3844,-13972
113298,126873,7320,-3692,-13920
113286,126865,7352,-3808,-13940
113297,126824,7472,-3748,-13816
113255,126823,7324,-3812,-13964
113264,126812,7388,-3784,-13764
113253,126780,7412,-3860,-13764
113240,126790,7348,-3780,-13776
113214,126791,7376,-3748,-13760
113264,126879,7372,-3816,-13896
113265,126878,7452,-3752,-13980
113268,126887,7340,-3816,-13740
113240,126887,7448,-3748,-13884
113251,126862,7376,-3860,-13692
113243,126822,7344,-3796,-13828
113231,126838,7372,-3824,-13648
113213,126841,7292,-3872,-13736
113205,126820,7484,-3884,-13932
113214,126793,7544,-3808,-13772
113163,126739,7344,-3884,-13740
113153,126731,7396,-3872,-13852
113139,126714,7332,-3776,-13756
113115,126719,7340,-3848,-13836
113109,126705,7372,-3760,-13884
113105,126712,7320,-3852,-13824
113103,126699,7392,-3828,-13804
113102,126683,7420,-3736,-13836
113107,126688,7376,-3912,-13860
113108,126677,7404,-3776,-13584
113083,126678,7392,-3900,-13888
113095,126683,7368,-3728,-13704
113096,126653,7408,-3812,-13768
113104,126656,7288,-3864,-13884
113089,126648,7276,-3876,-13808
113085,126640,7432,-3924,-13732
113062,126644,7312,-3796,-13940
113050,126633,7380,-3892,-13780
113062,126654,7344,-3828,-13976
113053,126663,7444,-3748,-13824
113121,126764,7380,-3852,-13788
113135,126779,7380,-3800,-13708
113119,126797,7364,-3824,-13768
113135,126790,7336,-3916,-13752
113138,126798,7260,-3744,-13904
113122,126777,7356,-3752,-13672
113135,126790,7336,-3980,-13868
113129,126804,7340,-3756,-13652
113142,126801,7364,-3792,-13784
113118,126782,7308,-3756,-13756
113128,126778,7368,-3828,-13684
113126,126773,7444,-3876,-13824
113133,126782,7384,-3852,-13592
113137,126783,7368,-3860,-13732
113129,126789,7432,-3820,-13996
113124,126792,7324,-3840,-13848
113132,126804,7448,-3804,-13756
113145,126806,7432,-3788,-13748
113135,126807,7272,-3752,-13696
113160,126803,7376,-3828,-13716
113184,126828,7184,-3776,-13732
113166,126804,7560,-3968,-13864
113171,126828,7376,-3836,-13864
113180,126797,7344,-3880,-13796
113189,126801,7356,-3808,-13888
113193,126791,7324,-3908,-13916
113199,126783,7376,-3796,-13820
113195,126778,7432,-3892,-13804
113210,126769,7352,-3832,-13816
113200,126793,7380,-3740,-13784
113286,126900,7436,-3740,-13708
113283,126908,7456,-3840,-13632
113289,126914,7376,-3804,-13868
113261,126928,7296,-3816,-13888
113295,126914,7416,-3788,-13828
113288,126891,7296,-3888,-13584
113270,126892,7396,-3880,-14012
113274,126890,7252,-3952,-13864
113254,126904,7376,-3844,-13868
113269,126905,7380,-3736,-13964
113275,126858,7444,-3684,-13748
113253,126850,7404,-3768,-13780
113267,126874,7496,-3840,-13748
113275,126870,7412,-3720,-13680
113279,126881,7352,-3812,-13972
113279,126874,7356,-3780,-13780
113293,126891,7352,-3788,-13860
113282,126879,7428,-3756,-13808
113293,126878,7400,-3856,-13812
113276,126865,7472,-3784,-13720
113289,126856,7292,-3844,-13956
113285,126871,7332,-3956,-13696
113258,126859,7352,-3832,-13680
113264,126846,7432,-3880,-13768
113275,126835,7444,-3744,-13948
113261,126826,7252,-3732,-13756
113270,126828,7448,-3832,-13884
113247,126824,7436,-3704,-13688
113221,126803,7352,-3800,-13772
113241,126816,7460,-3764,-13896
113297,126936,7380,-3776,-13896
113291,126941,7348,-3780,-13836
113301,126975,7444,-3840,-13756
113306,126993,7468,-3848,-13896
113304,126967,7268,-3804,-13848
113305,126967,7480,-3868,-13740
113318,126992,7460,-3812,-13940
113312,126972,7416,-3776,-13724
113328,126975,7328,-3764,-13784
113331,126967,7444,-3884,-13648
113314,126948,7300,-3868,-13816
113324,126959,7388,-3820,-13780
113323,126957,7388,-3800,-13964
113322,126973,7316,-3768,-13848
113321,126976,7488,-3904,-13780
113320,126976,7316,-3880,-13924
113321,126966,7308,-3932,-13756
113320,126957,7444,-3864,-13828
113329,126962,7472,-3900,-13776
